# Max value = 4.36e-01, Min value = -3.42e-25
x f1 f2 f3 
164 0.000285525 0.00136525 0.0417223 
165 0.0231463 0.020164 2.20321e-05 
167 0.000140919 9.47023e-07 0.0344489 
168 0.000152379 0.0635595 0.00268006 
169 0.00324056 0 0.0251293 
170 0.00124891 0.019808 0.0299643 
171 0.0169088 0.008984 0.00337804 
173 0 0.0283355 0.0310314 
174 0.0046762 0.0107292 0.0252985 
176 0.000232644 0.0191312 0.0256233 
177 0.000593232 0.00227865 0.0474478 
178 0.000371616 0.0109408 0.064755 
179 0.0368911 0.000630348 2.86364e-06 
180 0.00377206 0.000365397 0.0182029 
181 2.85973e-05 0.000460405 0.0444716 
182 0.00656983 0.00886618 0.0124657 
183 0.00194908 0 0.011963 
184 0.00259355 0.00912686 0.0118487 
185 0.00836024 0 0.014227 
186 0.014277 0.000245759 0.0150297 
187 0.00118585 0.00020835 0.0216424 
188 0.00091396 0.0024903 0.0140623 
189 0.000705876 0.011528 0.0103006 
191 0.00181754 0.00264588 0.00951322 
192 0 0.0111493 0.0162776 
193 0.000501952 1.13958e-05 0.0128348 
194 0.00825126 0.00108622 0.0117136 
195 0.00587056 0.0209847 0.000957085 
196 0.0162419 0.0107178 0.0232317 
197 0 0.000553551 0.00923217 
198 0.0054291 1.90156e-05 0.00388025 
199 0.00245442 0.000461748 0.0106677 
200 0.00174373 0.00564814 0.0128765 
201 0.00226031 0.0149854 0.000320513 
