# Max value = 2.04e-01, Min value = -4.95e-03
x f1 f2 f3 
46 0.00923446 0.136046 0.178124 
47 0.00972232 0.144772 0.171281 
48 0.0102044 0.153002 0.163949 
49 0.0106853 0.160643 0.156235 
50 0.0111715 0.16761 0.148248 
51 0.0116706 0.173829 0.140093 
52 0.0121917 0.179238 0.131869 
53 0.0127453 0.183787 0.123672 
54 0.013343 0.18744 0.115586 
55 0.0139973 0.190174 0.10769 
56 0.0147216 0.19198 0.10005 
57 0.0155295 0.192862 0.092725 
58 0.0164353 0.192839 0.0857598 
59 0.0174527 0.191942 0.0791902 
60 0.0185954 0.190211 0.0730407 
61 0.0198765 0.187698 0.067326 
62 0.021308 0.184464 0.0620508 
63 0.0229007 0.180576 0.0572116 
64 0.0246639 0.176107 0.0527967 
65 0.0266055 0.171133 0.0487882 
66 0.028731 0.165734 0.0451625 
67 0.0310443 0.159988 0.0418919 
68 0.0335468 0.153975 0.0389457 
69 0.0362378 0.147768 0.0362912 
70 0.0391141 0.14144 0.0338951 
71 0.0421702 0.135059 0.031724 
72 0.0453986 0.128684 0.029746 
73 0.0487892 0.12237 0.0279309 
74 0.0523302 0.116165 0.0262509 
75 0.0560075 0.110108 0.0246812 
76 0.0598056 0.104233 0.0232004 
77 0.0637074 0.0985641 0.0217903 
78 0.0676946 0.0931202 0.0204365 
79 0.0717477 0.0879129 0.0191278 
80 0.0758466 0.082948 0.0178564 
81 0.0799708 0.0782258 0.0166173 
82 0.0840994 0.0737421 0.0154082 
83 0.0882115 0.0694889 0.0142291 
84 0.0922867 0.0654552 0.0130818 
85 0.096305 0.0616279 0.0119694 
86 0.100247 0.0579924 0.0108959 
87 0.104094 0.0545335 0.00986582 
88 0.10783 0.0512359 0.00888397 
89 0.111437 0.048085 0.00795479 
90 0.114901 0.0450672 0.00708224 
91 0.118208 0.0421703 0.00626957 
92 0.121346 0.0393837 0.00551912 
93 0.124304 0.0366991 0.00483219 
94 0.127074 0.0341096 0.00420905 
95 0.129646 0.0316107 0.00364887 
96 0.132015 0.0291996 0.0031498 
97 0.134175 0.0268752 0.00270908 
98 0.136122 0.024638 0.00232314 
99 0.137854 0.0224896 0.00198776 
100 0.139368 0.0204327 0.00169822 
101 0.140664 0.0184704 0.0014495 
102 0.141743 0.0166063 0.00123642 
103 0.142605 0.014844 0.00105382 
104 0.143252 0.0131868 0.000896708 
105 0.143687 0.0116377 0.0007604 
106 0.143912 0.0101986 0.000640602 
107 0.143933 0.00887091 0.00053351 
108 0.143753 0.00765482 0.000435861 
109 0.143377 0.0065495 0.000344962 
110 0.142811 0.00555301 0.000258691 
111 0.142061 0.00466227 0.000175484 
112 0.141132 0.0038732 9.42907e-05 
113 0.140032 0.00318073 1.45252e-05 
114 0.138768 0.00257896 -6.40049e-05 
115 0.137347 0.00206127 -0.000141171 
116 0.135779 0.00162052 -0.000216603 
117 0.13407 0.00124919 -0.000289766 
118 0.13223 0.000939557 -0.000360039 
119 0.130268 0.000683883 -0.000426778 
120 0.128193 0.000474551 -0.000489381 
121 0.126015 0.000304227 -0.000547332 
122 0.123745 0.000165996 -0.000600236 
123 0.121392 5.3461e-05 -0.000647849 
124 0.118967 -3.91571e-05 -0.00069008 
125 0.116479 -0.000116962 -0.000726999 
126 0.113939 -0.000184339 -0.000758819 
127 0.111358 -0.000244937 -0.000785878 
128 0.108745 -0.000301675 -0.000808611 
129 0.106109 -0.000356764 -0.000827523 
130 0.103461 -0.000411755 -0.000843144 
131 0.100809 -0.000467589 -0.000856005 
132 0.0981612 -0.000524671 -0.000866597 
133 0.0955256 -0.000582944 -0.000875341 
134 0.0929093 -0.000641971 -0.000882568 
135 0.0903188 -0.000701022 -0.000888494 
136 0.0877597 -0.00075915 -0.000893209 
137 0.085237 -0.000815276 -0.000896674 
138 0.0827549 -0.00086826 -0.000898722 
139 0.0803169 -0.000916967 -0.000899066 
140 0.0779256 -0.000960322 -0.000897317 
141 0.075583 -0.000997361 -0.000893004 
142 0.0732904 -0.00102726 -0.000885601 
143 0.0710485 -0.00104938 -0.000874554 
144 0.0688574 -0.00106326 -0.000859314 
145 0.0667168 -0.00106863 -0.000839365 
146 0.064626 -0.00106542 -0.000814256 
147 0.0625837 -0.00105375 -0.000783627 
148 0.0605888 -0.00103391 -0.000747233 
149 0.0586396 -0.00100634 -0.000704961 
150 0.0567345 -0.000971592 -0.000656849 
151 0.054872 -0.00093035 -0.000603086 
152 0.0530503 -0.000883356 -0.000544021 
153 0.0512682 -0.000831408 -0.000480155 
154 0.0495241 -0.000775329 -0.000412129 
155 0.0478169 -0.000715943 -0.000340713 
156 0.0461458 -0.000654057 -0.000266782 
157 0.04451 -0.000590442 -0.000191295 
158 0.042909 -0.000525819 -0.000115262 
159 0.0413428 -0.000460846 -3.97208e-05 
160 0.0398112 -0.000396113 3.42953e-05 
161 0.0383146 -0.000332134 0.000105789 
162 0.0368533 -0.000269349 0.000173825 
163 0.0354281 -0.000208122 0.000237559 
164 0.0340394 -0.000148744 0.000296259 
165 0.0326883 -9.14402e-05 0.000349325 
166 0.0313755 -3.63744e-05 0.000396305 
167 0.0301018 1.63439e-05 0.000436905 
168 0.028868 6.66516e-05 0.000470994 
169 0.027675 0.000114524 0.000498604 
170 0.0265232 0.000159966 0.000519925 
171 0.0254131 0.000203008 0.000535296 
172 0.0243451 0.000243696 0.000545192 
173 0.0233193 0.000282085 0.000550202 
174 0.0223356 0.000318236 0.000551014 
175 0.0213936 0.000352213 0.000548389 
176 0.0204929 0.000384073 0.000543134 
177 0.0196327 0.000413871 0.000536081 
178 0.018812 0.000441651 0.00052806 
179 0.0180297 0.000467452 0.000519871 
180 0.0172844 0.000491302 0.000512267 
181 0.0165746 0.000513218 0.000505929 
182 0.0158985 0.000533212 0.000501449 
183 0.0152544 0.000551285 0.000499316 
184 0.0146403 0.000567434 0.000499904 
185 0.0140543 0.000581649 0.000503467 
186 0.0134942 0.000593918 0.000510133 
187 0.0129581 0.000604226 0.000519907 
188 0.0124438 0.00061256 0.000532671 
189 0.0119495 0.000618906 0.0005482 
190 0.011473 0.000623257 0.000566164 
191 0.0110127 0.000625609 0.000586147 
192 0.0105667 0.000625968 0.000607661 
193 0.0101334 0.000624345 0.000630163 
194 0.00971144 0.000620765 0.000653072 
195 0.00929947 0.00061526 0.000675789 
196 0.00889641 0.000607877 0.000697716 
197 0.00850132 0.000598675 0.000718269 
198 0.00811348 0.000587725 0.000736899 
199 0.00773233 0.000575113 0.000753104 
200 0.00735751 0.000560936 0.000766438 
201 0.00698883 0.000545306 0.000776529 
