# Max value = 2.09e-01, Min value = -3.99e-03
x f1 f2 f3 
88 0.106259 0.0546536 0.00809921 
89 0.111525 0.0497141 0.00641167 
90 0.114541 0.0471278 0.00651077 
91 0.117533 0.0447708 0.00599598 
92 0.120076 0.0395857 0.00539172 
93 0.122304 0.0421831 0.00418278 
94 0.12724 0.035588 0.00265463 
95 0.129171 0.0343241 0.000880223 
96 0.130343 0.0325464 0.00256492 
97 0.13442 0.0289316 0.00279264 
98 0.136081 0.0276453 0.00243889 
99 0.136545 0.0257544 0.00230807 
100 0.138781 0.0235324 0.00180291 
101 0.141053 0.0222423 0.000717518 
102 0.1406 0.0225042 -0.00095573 
103 0.142558 0.0195319 0.00139975 
104 0.143179 0.0190193 -9.38456e-05 
105 0.14587 0.0172632 0.00104595 
106 0.14494 0.0151267 0.00117605 
107 0.144585 0.011102 0.000766395 
108 0.145458 0.0154578 -0.00156932 
109 0.145753 0.0126247 -0.00151087 
110 0.144584 0.0119025 0.000651156 
111 0.143716 0.0106675 0.000517526 
112 0.141594 0.00970799 -0.000919456 
113 0.142353 0.00924469 -0.000191582 
114 0.140172 0.00924836 -0.000441032 
115 0.13983 0.00588243 0.000436414 
116 0.138119 0.00727034 -0.00136651 
117 0.134834 0.00670675 -0.000299599 
118 0.134018 0.0064002 -0.00355535 
119 0.131241 0.00658792 -0.00312656 
120 0.13165 0.0055723 -0.00324147 
121 0.126958 0.00531653 -0.00118686 
122 0.125323 0.00470735 -0.00399148 
123 0.123909 0.00423762 -0.0018803 
124 0.120527 0.00451793 9.42602e-05 
125 0.119315 0.00319499 -0.00177482 
126 0.115587 0.0035044 -0.000485955 
127 0.11431 0.0035622 -0.00197834 
128 0.10919 0.00297162 -0.000761901 
129 0.106185 0.00239101 -0.0002972 
130 0.104911 0.00240827 -0.000742971 
131 0.101799 0.0025225 -0.00147346 
132 0.100149 0.00195519 -0.00106529 
133 0.0970303 0.00257388 -0.00317265 
134 0.0935554 0.00231562 -0.000549328 
135 0.0915587 0.00211288 -0.00234222 
136 0.0897365 0.00128486 -0.000489048 
137 0.0850529 0.00251404 -0.000593113 
138 0.0831851 0.00136601 -0.00199543 
139 0.0799568 0.00199688 -0.0019056 
140 0.0790758 0.00174297 -0.00119866 
141 0.0754263 0.00166385 -0.000392532 
142 0.0745548 0.00167027 -0.000778671 
143 0.0725258 0.00114598 2.04885e-05 
144 0.0705371 0.00111422 -0.00115049 
145 0.0682213 0.00206731 -0.00069519 
146 0.0651751 0.0028251 -0.000278556 
147 0.0633783 0.00188082 -7.72522e-05 
148 0.0614187 0.00116755 -1.97041e-05 
149 0.0592799 0.0016789 -0.000289045 
150 0.0563548 0.00176648 -3.82861e-05 
151 0.0555814 0.00189141 5.59093e-06 
152 0.0546383 0.00123309 -0.000439714 
153 0.052083 0.00146152 0.000100107 
154 0.0500887 0.00115231 -6.33418e-05 
155 0.0485185 0.00189722 -0.000187879 
156 0.0463319 0.00130574 -0.000240376 
157 0.0444901 0.000864724 -0.00111694 
158 0.0425844 0.00142491 -0.000214161 
159 0.0413189 0.00138618 -0.000261255 
160 0.0396731 0.00146095 0.000278867 
161 0.0385823 0.00124791 -0.000139889 
162 0.0369132 0.00119984 0.00048141 
163 0.0353754 0.000817176 6.96143e-05 
164 0.0345533 0.00158996 -0.00168055 
165 0.0327653 0.00142494 -8.74275e-05 
166 0.0314586 0.00125685 0.000379182 
167 0.0299882 0.000850122 -0.000133688 
168 0.0286086 0.00112685 0.000408192 
169 0.0277926 0.00150317 0.000515141 
170 0.0270117 0.00109386 0.000260024 
171 0.0262508 0.000603948 0.000500713 
172 0.0244379 0.00115116 0.000442075 
173 0.0236229 0.00127524 0.000403563 
174 0.0225755 0.00116221 0.000318365 
175 0.021384 0.00109019 0.000349278 
176 0.020815 0.0009515 0.000392857 
177 0.0198457 0.001187 0.000388332 
178 0.0195702 -0.00023176 0.000593959 
179 0.0184424 0.00148188 -0.000960114 
180 0.0174587 0.00123038 0.000459985 
181 0.0171223 0.00124871 0.000502114 
182 0.0159071 0.000747611 0.000380954 
183 0.0153843 0.00139999 8.57059e-05 
184 0.0148343 0.000836304 0.000284936 
185 0.0139524 0.000944265 0.000477824 
186 0.01365 0.000786797 0.000502514 
187 0.0132549 0.000839075 0.000761554 
188 0.0123945 0.001118 0.000431749 
189 0.0120497 0.00087645 0.000618433 
190 0.0117461 0.00130635 0.000630168 
191 0.011361 0.000809428 0.000560184 
192 0.0106767 0.000628987 0.000637496 
193 0.0101957 0.000770768 0.000867185 
194 0.00991248 0.000768181 0.000655286 
195 0.00946147 0.00144515 0.00069393 
196 0.00909054 0.00023466 0.000687313 
197 0.00863018 0.000658471 0.000731729 
198 0.00810239 0.000781737 0.000646565 
199 0.00797172 0.000797544 0.000686704 
200 0.00739278 0.000706758 0.000537041 
201 0.00711044 0.000589571 0.000667014 
