# Max value = 5.52e-01, Min value = -4.67e-01
x f1 f2 f3 
114 0.00148777 0.00348165 0.0106885 
115 0.00313521 0.00177026 -0.0259611 
116 -0.0764732 0.00260394 0.0617681 
117 -0.00724972 -0.00144229 -0.00750003 
118 -0.0165186 -0.00724966 0.027539 
119 -0.00326622 0.000270493 -0.0158199 
120 -0.175994 0.0173001 -0.00651612 
121 -0.0982225 -0.18988 0.00612146 
122 0.000566536 0.0308598 -0.00916778 
123 -0.00611478 -0.0320448 -0.0941202 
124 0.0151404 0.00142457 0.00224334 
125 0.0071624 0.0590498 0.00515453 
126 -0.0258959 -0.0969034 0.034794 
127 0.00576195 0.00362877 -0.026752 
128 0.0612142 0.039839 0.175575 
129 -0.00174025 0.0215616 0.0193851 
130 0.0160692 -0.0133023 -0.0011193 
131 0.00367661 -0.00206623 -0.00569539 
132 -0.0132437 0.218825 -0.121744 
133 -0.000891015 -0.0110922 -0.00911151 
134 0.00917278 0.00148544 -0.006906 
135 -0.0128026 0.000873607 0.00909231 
136 -0.00493074 -0.0220996 0.00553142 
138 0.0247969 -0.000821079 0.0190505 
139 -0.00694338 -0.116741 -0.0018168 
140 -0.0245239 -0.00430956 -0.00910128 
141 -0.000251371 0.00970542 -0.0112603 
142 0.0105917 -0.00285461 -0.00414268 
143 0.0169364 0.00353882 -0.0103575 
144 -0.000193065 0.000598739 0.00416209 
145 -0.00134209 -0.00152511 0.00372405 
146 -0.0126568 -0.0296141 0.0188529 
147 -0.000297963 0.00139661 0.00337933 
148 0.019629 -0.00657242 0.0350968 
149 -0.0523536 0.0969911 0.0874082 
150 0.00236021 -0.00840935 -0.00560992 
151 -0.00205453 -0.0199008 -0.00593517 
152 0.00214541 -0.0035152 0.00153443 
153 0.00188918 0.00663788 -0.00810587 
154 3.92786e-05 0.00168822 0.00105106 
155 0.00577406 8.48729e-05 0.00303699 
156 -0.0221091 -0.0306878 0.0248554 
157 0.00722898 0.000690711 -0.00788969 
158 0.0132522 -2.45582e-05 0.000788656 
159 -0.0261647 -0.0410413 -0.00329041 
160 0.00271944 -0.00961993 0.00518327 
161 0.00644524 -0.000518293 -0.00305879 
162 -0.0095393 -0.0444869 0.00411105 
163 0.00352195 -0.0772213 -0.00956736 
164 0.000334987 -0.00112907 0.00138756 
165 0.000212027 -0.00376331 0.00194211 
166 0.0036869 -0.0147968 0.00547379 
167 -0.0500628 -0.00521042 -0.0178379 
168 0.00121627 0.000490527 0.00235845 
169 -0.000938865 0.0246611 -0.00600688 
170 -0.0418078 -0.00351537 -0.00836126 
171 -0.0317292 0.00624387 -0.00596871 
172 0.000659542 -0.000735662 0.00216818 
173 0.000233665 -0.00111582 -0.00384636 
174 -5.44421e-06 0.0142766 -0.0193501 
175 -0.00479782 0.00828729 -0.00309746 
176 0.00558553 -0.00410892 0.00142824 
177 -0.0012202 0.000155381 0.00455175 
178 -0.000231692 0.000204852 -0.00263945 
179 -1.30822e-05 0.00124086 0.00056332 
180 -0.00491876 0.000626449 -0.000356013 
181 -8.74965e-06 -0.00738797 -0.0027089 
182 -0.000894682 -0.00213599 -0.00923713 
183 0.00224856 -0.000232395 -0.000692678 
184 -0.000152084 0.00098146 0.00123899 
185 0.00489607 -0.0451141 -0.00301087 
186 0.01018 -0.00457879 -0.0126973 
187 -0.000113286 8.57636e-05 0.000348506 
188 0.00551384 -0.00486189 0.0133061 
189 0.000510958 0.000355735 0.000264287 
190 0.00647304 0.00128731 -0.00935348 
191 0.00148522 -0.00425752 -0.000234014 
192 0.00984581 -0.00425134 -0.00542598 
193 -4.304e-05 0.000103572 0.000380417 
194 0.00254587 0.000897429 1.44872e-05 
195 -6.46165e-05 8.05378e-05 -9.25206e-06 
196 -0.00254276 -0.00633172 0.00365843 
197 0.000401142 -0.000551694 -0.000591077 
198 0.00446844 -0.000316444 -0.00186239 
199 -0.0116615 -0.00108182 0.000696593 
200 -0.00205499 -5.91393e-05 0.000421909 
201 0.000421674 0.000420043 0.000711393 
