# Max value = 2.06e-01, Min value = -5.11e-03
x f1 f2 f3 
66 0.0253301 0.164071 0.0447898 
67 0.0277764 0.158431 0.0416488 
68 0.0304246 0.152567 0.0387772 
69 0.0332733 0.146551 0.0361441 
70 0.0363184 0.140448 0.0337199 
71 0.0395532 0.13432 0.0314765 
72 0.0429683 0.128221 0.0293884 
73 0.0465518 0.122197 0.0274326 
74 0.0502894 0.116288 0.0255895 
75 0.0541646 0.110524 0.0238426 
76 0.0581592 0.104931 0.0221787 
77 0.0622534 0.0995273 0.0205877 
78 0.0664258 0.0943233 0.0190626 
79 0.0706547 0.0893254 0.0175987 
80 0.0749172 0.0845347 0.0161938 
81 0.0791908 0.0799484 0.0148474 
82 0.0834527 0.0755605 0.0135605 
83 0.0876809 0.0713628 0.012335 
84 0.0918539 0.0673455 0.0111733 
85 0.0959515 0.063498 0.010078 
86 0.0999547 0.0598098 0.00905162 
87 0.103846 0.0562707 0.00809606 
88 0.107609 0.0528715 0.00721261 
89 0.111229 0.0496043 0.00640168 
90 0.114694 0.0464626 0.00566274 
91 0.117992 0.0434416 0.00499425 
92 0.121115 0.040538 0.00439371 
93 0.124054 0.03775 0.00385767 
94 0.126803 0.0350773 0.00338192 
95 0.129356 0.0325204 0.00296156 
96 0.131711 0.0300809 0.00259121 
97 0.133863 0.0277608 0.00226519 
98 0.135811 0.0255622 0.00197764 
99 0.137554 0.0234873 0.00172281 
100 0.139091 0.0215377 0.00149514 
101 0.140422 0.0197144 0.00128942 
102 0.141546 0.0180175 0.00110097 
103 0.142466 0.016446 0.000925684 
104 0.143181 0.0149979 0.000760126 
105 0.143694 0.0136699 0.000601564 
106 0.144005 0.0124576 0.000447981 
107 0.144116 0.0113554 0.000298057 
108 0.14403 0.0103568 0.000151128 
109 0.14375 0.00945444 7.1201e-06 
110 0.143278 0.00864033 -0.000133532 
111 0.142619 0.00790608 -0.000269976 
112 0.141777 0.00724308 -0.000401048 
113 0.140757 0.00664277 -0.000525376 
114 0.139564 0.00609682 -0.000641482 
115 0.138206 0.00559738 -0.000747888 
116 0.136689 0.0051372 -0.000843196 
117 0.135021 0.00470982 -0.000926178 
118 0.133213 0.00430966 -0.000995834 
119 0.131271 0.00393208 -0.00105144 
120 0.129208 0.00357346 -0.0010926 
121 0.127034 0.00323111 -0.00111924 
122 0.12476 0.00290332 -0.00113161 
123 0.122396 0.00258922 -0.0011303 
124 0.119956 0.00228869 -0.00111621 
125 0.11745 0.00200224 -0.00109047 
126 0.11489 0.0017309 -0.00105445 
127 0.112287 0.001476 -0.00100971 
128 0.109652 0.0012391 -0.000957877 
129 0.106996 0.00102178 -0.000900681 
130 0.104329 0.000825536 -0.000839842 
131 0.101659 0.000651647 -0.000777034 
132 0.0989949 0.000501083 -0.00071384 
133 0.0963448 0.000374417 -0.000651705 
134 0.0937151 0.000271773 -0.000591909 
135 0.0911116 0.000192799 -0.000535532 
136 0.0885394 0.000136658 -0.000483441 
137 0.0860024 0.000102048 -0.000436278 
138 0.0835042 8.72445e-05 -0.000394457 
139 0.0810473 9.01535e-05 -0.00035817 
140 0.0786336 0.000108389 -0.000327402 
141 0.0762644 0.000139352 -0.000301944 
142 0.0739405 0.000180324 -0.00028142 
143 0.0716624 0.000228554 -0.000265314 
144 0.0694299 0.000281352 -0.000252996 
145 0.0672429 0.000336169 -0.000243756 
146 0.0651009 0.000390673 -0.000236836 
147 0.0630034 0.000442812 -0.000231457 
148 0.0609498 0.000490863 -0.000226851 
149 0.0589395 0.000533466 -0.000222285 
150 0.056972 0.000569641 -0.000217085 
151 0.0550468 0.00059879 -0.000210654 
152 0.0531635 0.000620688 -0.000202489 
153 0.0513219 0.000635454 -0.000192188 
154 0.0495219 0.000643515 -0.000179462 
155 0.0477634 0.000645557 -0.000164132 
156 0.0460465 0.000642475 -0.000146129 
157 0.0443714 0.000635313 -0.000125488 
158 0.0427382 0.000625202 -0.000102342 
159 0.0411473 0.000613305 -7.69031e-05 
160 0.0395989 0.000600761 -4.94582e-05 
161 0.0380933 0.00058863 -2.03473e-05 
162 0.0366307 0.000577859 1.005e-05 
163 0.0352113 0.000569238 4.13314e-05 
164 0.0338352 0.000563382 7.30875e-05 
165 0.0325024 0.000560709 0.000104917 
166 0.031213 0.00056144 0.000136441 
167 0.0299667 0.000565599 0.000167314 
168 0.0287633 0.000573025 0.000197235 
169 0.0276026 0.00058339 0.000225954 
170 0.0264839 0.000596227 0.000253279 
171 0.0254068 0.000610958 0.000279076 
172 0.0243707 0.000626926 0.000303272 
173 0.0233748 0.000643427 0.000325851 
174 0.0224184 0.000659747 0.000346852 
175 0.0215005 0.000675193 0.000366359 
176 0.0206202 0.000689118 0.000384497 
177 0.0197765 0.00070095 0.000401422 
178 0.0189682 0.000710211 0.000417311 
179 0.0181943 0.00071653 0.000432351 
180 0.0174536 0.000719653 0.000446732 
181 0.0167447 0.000719445 0.000460633 
182 0.0160664 0.000715893 0.000474217 
183 0.0154173 0.000709091 0.00048762 
184 0.0147959 0.000699238 0.000500947 
185 0.0142008 0.000686616 0.000514265 
186 0.0136305 0.00067158 0.000527601 
187 0.0130835 0.000654532 0.000540939 
188 0.0125582 0.000635909 0.000554221 
189 0.0120531 0.000616158 0.00056735 
190 0.0115666 0.000595722 0.00058019 
191 0.0110973 0.000575021 0.000592575 
192 0.0106437 0.000554438 0.000604312 
193 0.0102043 0.00053431 0.00061519 
194 0.00977789 0.000514916 0.000624984 
195 0.00936315 0.000496472 0.000633469 
196 0.00895898 0.000479132 0.000640422 
197 0.00856435 0.000462982 0.000645632 
198 0.00817839 0.00044805 0.000648909 
199 0.00780038 0.000434306 0.000650088 
200 0.00742972 0.00042167 0.000649034 
201 0.00706599 0.000410023 0.000645649 
