# Max value = 4.26e-01, Min value = 0.00e+00
x f1 f2 f3 
124 0 0.101101 0.0802014 
125 0.00149683 0.00578601 0.122954 
126 0.0313866 0.00306126 0.114497 
127 0.00658165 0.00158271 0.122345 
128 0 0.00460766 0.112628 
129 0.000102142 0.00237813 0.114295 
130 0.0067566 0.00411558 0.104271 
131 0.000395623 0.00268535 0.102432 
132 0 0.00189658 0.108027 
133 0.000156276 0.00502642 0.0685323 
134 0 0.00179117 0.0966843 
135 0.00147159 0.00194514 0.0909233 
136 0.000303354 0.00241449 0.0910311 
138 3.45615e-05 0.0013476 0.0915772 
139 0.00230795 0.0045757 0.0791827 
140 0.000108891 0.00046865 0.0785691 
141 0.000136579 0.00160732 0.0773686 
142 0 0.00114528 0.0810648 
143 0.00040877 0.000719352 0.074586 
144 0.00017179 0.0011049 0.0766081 
145 0.000171371 0.00293716 0.0686123 
146 0.000385683 0.000904288 0.0648571 
147 0.000169871 0 0.0684201 
148 0.000313247 0.0344837 0.00719903 
149 0.000972682 0.00111223 0.058762 
150 0.000695554 0.00127547 0.0597054 
151 0 0.00150714 0.0574257 
152 0 0.0391046 0.0562097 
153 6.8441e-05 0.00262819 0.0522424 
154 0.00270031 0 0.0545253 
155 0.00143295 0.00108128 0.0494794 
156 0 0.000292694 0.0498562 
157 0 0.000980694 0.0481243 
158 4.89682e-05 0.0462032 0.0456079 
159 0.00104894 0.0011091 0.0421697 
160 0.000594534 0.000803429 5.01384e-05 
161 0.00198162 0.000803658 0.0393133 
162 0 0 0.037783 
163 0.0058954 0.00368149 0.0405696 
164 0.00497966 0.00188868 0.034229 
165 0.000287758 0.00117559 0.0364161 
166 0.000467642 0.000629918 0.0316932 
167 0.0084471 0.00345749 0.032989 
168 7.21749e-05 0.00116681 0.0290882 
169 0.00135141 0 0.0295701 
170 0.00361133 0.00247171 0.0255563 
171 0.000284271 0.00171289 0.025722 
172 0.000255641 0.00088405 0.02526 
173 2.9184e-05 0.0239986 0.00286688 
174 0.000222509 0.00808597 0.00318155 
175 0.0003609 0.00391498 0.0192316 
176 0.0161685 0.00133872 0.0218582 
177 0.00840101 0.000783647 0.0201655 
178 0.0010109 0.00014194 0.0210814 
179 0.00728939 0.00226205 0.0163864 
180 3.85203e-05 0 0.0182537 
181 3.93467e-05 0.0083985 0.0150788 
182 0.00095718 0.000353391 0.014238 
183 0.00922109 0.000566483 0.0157308 
184 0.000738152 0.0021202 0.0123145 
185 6.16457e-05 0 0.0153829 
186 0.00052107 0.010642 0.0137328 
187 0.000382382 0.000463582 0.0129933 
188 0.0353887 0.00551438 0.0128808 
189 0.000493415 0.00062875 0.0121773 
190 3.3036e-05 0.0115087 0.00950716 
191 0.000165467 0.00155798 0.0115189 
192 0.00600663 0.00590936 0.00196537 
193 0.000235249 0.000514213 0.0109863 
194 0.000383926 0.00111464 0.0100792 
195 0.000404914 0.000607023 0.00986176 
196 0.00119203 0.00174879 0.00749532 
197 8.17968e-05 0.00121137 0.00881849 
198 0.000793384 0.00145438 0.008471 
199 0.000441892 0.000600797 0.00853101 
200 0.00169325 0.000327844 0.00758215 
201 0.000576174 0.000631676 0.00743924 
