# Max value = 2.09e-01, Min value = 0.00e+00
x f1 f2 f3 
70 0.0320101 0.138476 0.0331717 
71 0.0362052 0.131678 0.028442 
72 0.0408742 0.12649 0.0292644 
73 0.0437833 0.122131 0.0258911 
74 0.0467417 0.11789 0.0241429 
75 0.0504817 0.112354 0.0220798 
76 0.0550811 0.106586 0.0199523 
77 0.0591382 0.10157 0.0187873 
78 0.0634443 0.0956163 0.0170728 
79 0.0695367 0.0915366 0.0171588 
80 0.0717768 0.0883158 0.0155721 
81 0.0784031 0.081636 0.0145648 
82 0.0824546 0.0787537 0.0130582 
83 0.0870091 0.0722166 0.0110149 
84 0.0892362 0.0697003 0.0118474 
85 0.0961261 0.065425 0.0107161 
86 0.0982734 0.0609601 0.00865971 
87 0.102723 0.057443 0.00522734 
88 0.106073 0.0548157 0.00830499 
89 0.11149 0.0498527 0.00669298 
90 0.114601 0.0471655 0.00674772 
91 0.117419 0.0449161 0.00623266 
92 0.120087 0.039723 0.00566297 
93 0.122199 0.0425648 0.00446331 
94 0.127333 0.0358374 0.00289842 
95 0.12924 0.034503 0.00141202 
96 0.130314 0.0327748 0.00297354 
97 0.134496 0.0290681 0.00305421 
98 0.136179 0.027848 0.00272481 
99 0.136753 0.0258973 0.00259621 
100 0.138932 0.0236939 0.0021335 
101 0.14131 0.022396 0.00102818 
102 0.140693 0.0227729 0 
103 0.142764 0.0197081 0.00169967 
104 0.143311 0.0195875 0.00022051 
105 0.146193 0.0174625 0.00138872 
106 0.145261 0.0152984 0.00141739 
107 0.144828 0.011494 0.00104043 
108 0.145692 0.0155311 0 
109 0.146014 0.0127339 0 
110 0.144748 0.012127 0.000918152 
111 0.144026 0.0108515 0.000808032 
112 0.14169 0.00985415 0 
113 0.142647 0.00941732 0.000208138 
114 0.140372 0.00945929 0 
115 0.140085 0.00622452 0.000701914 
116 0.138391 0.00735189 0 
117 0.135052 0.00683285 0 
118 0.134082 0.00594177 0 
119 0.131316 0.00658033 0 
120 0.131691 0.00518415 0 
121 0.127109 0.00544611 0 
122 0.124872 0.00433638 0 
123 0.12407 0.00428161 0 
124 0.120679 0.00467484 0.00034412 
125 0.119483 0.00332329 0 
126 0.115829 0.00362592 0 
127 0.114502 0.0036494 0 
128 0.109306 0.00305792 0 
129 0.106427 0.00254951 0 
130 0.105067 0.00252723 0 
131 0.101822 0.00255369 0 
132 0.100292 0.00202522 0 
133 0.0967106 0.00230062 0 
134 0.09374 0.00240317 0 
135 0.0914349 0.00206238 0 
136 0.0900009 0.00139417 0 
137 0.0850837 0.00261994 0 
138 0.0830933 0.00127705 0 
139 0.0796108 0.00213453 0 
140 0.0791479 0.00178056 0 
141 0.075491 0.00174203 0 
142 0.0746978 0.00173121 0 
143 0.072722 0.00124196 0.000168426 
144 0.0705921 0.00104052 0 
145 0.0683281 0.00213621 0 
146 0.065216 0.00320297 0 
147 0.063563 0.00196092 7.80292e-05 
148 0.0615359 0.00125977 0.000110416 
149 0.0593425 0.00173553 0 
150 0.0564799 0.00185611 7.71744e-05 
151 0.0557146 0.00194654 0.000108015 
152 0.0547644 0.00129376 0 
153 0.0521931 0.00155447 0.000198062 
154 0.0502463 0.00120609 4.82228e-05 
155 0.0486094 0.00200667 0 
156 0.0464517 0.00136794 0 
157 0.0444792 0.000849099 0 
158 0.0426637 0.0014906 0 
159 0.0413576 0.00142458 0 
160 0.039755 0.0015116 0.000368787 
161 0.0386986 0.00128329 0 
162 0.0369753 0.00124586 0.000554623 
163 0.0354533 0.000894022 0.00015995 
164 0.0344022 0.00134778 0 
165 0.0328108 0.00145851 3.50204e-05 
166 0.0315159 0.00130479 0.000444204 
167 0.0300388 0.000924522 0 
168 0.0286631 0.00116102 0.000471797 
169 0.0278301 0.00159819 0.000555606 
170 0.0270675 0.0011291 0.000324268 
171 0.0262907 0.00070414 0.000557896 
172 0.0244833 0.00118353 0.000498754 
173 0.0236668 0.00130569 0.000462231 
174 0.0226273 0.00119266 0.000370701 
175 0.0214301 0.00111554 0.000397836 
176 0.0208446 0.000985428 0.000446458 
177 0.0198846 0.00121649 0.000439116 
178 0.0196133 5.11377e-05 0.000606875 
179 0.0184158 0.00133872 0 
180 0.017476 0.00129355 0.000495041 
181 0.0171647 0.001275 0.00053543 
182 0.0159414 0.000800268 0.000417859 
183 0.0154029 0.00141946 0.000127888 
184 0.0148521 0.000854773 0.000331783 
185 0.0139759 0.000962917 0.000512162 
186 0.0136732 0.000806381 0.000532591 
187 0.0132827 0.000857053 0.000794894 
188 0.012427 0.00113127 0.000462421 
189 0.0120702 0.000889134 0.000650132 
190 0.0117547 0.00131963 0.00064878 
191 0.0113947 0.000822747 0.000582552 
192 0.0107038 0.000648801 0.000661547 
193 0.0102092 0.000790613 0.000890962 
194 0.00992606 0.000786533 0.000677885 
195 0.00945742 0.00145206 0.00070891 
196 0.00909799 0.000326238 0.000704194 
197 0.00864975 0.000675085 0.000748815 
198 0.00811763 0.000795357 0.000662062 
199 0.00799044 0.000806234 0.000702712 
200 0.00739832 0.000722075 0.000553601 
201 0.00712361 0.000604413 0.000686267 
