# Max value = 2.14e-01, Min value = 0.00e+00
x f1 f2 f3 
77 0.0584184 0.101159 0.0194135 
78 0.0632696 0.0985823 0.0182727 
79 0.0667784 0.0938783 0.0143313 
80 0.0735636 0.0853242 0.0166207 
81 0.0764928 0.0841115 0.0142089 
82 0.0770945 0.0778848 0.0130953 
83 0.0861398 0.0748855 0.012818 
84 0.0885698 0.0711172 0.0118857 
85 0.0944215 0.0658896 0.0101948 
86 0.0995881 0.0603544 0.00930618 
87 0.104251 0.0570943 0.00871265 
88 0.107565 0.0572246 0.00442191 
89 0.110017 0.0494871 0.00646437 
90 0.112393 0.048459 0.00595662 
91 0.120473 0.0444063 0.00631792 
92 0.119178 0.0440466 0.00579231 
93 0.122612 0.0443634 0.000406419 
94 0.126465 0.0358821 0.00318315 
95 0.131158 0.0336668 0.00453103 
96 0.129554 0.0169487 0.0076719 
97 0.131868 0.0297132 0.00434763 
98 0.133333 0.0286569 0.00271953 
99 0.138837 0.0205892 0.00232454 
100 0.140386 0.02338 0.00258514 
101 0.139561 0.022828 0.0019088 
102 0.143311 0.0201272 0 
103 0.139342 0.0205238 0.00188816 
104 0.144342 0.0178192 0.00157908 
105 0.144304 0.0167449 0 
106 0.143761 0.0160933 0.000863583 
107 0.147645 0.0138529 0.00177801 
108 0.146606 0.0133196 0 
109 0.145294 0.0119176 0 
110 0.143452 0.0121592 0 
111 0.144696 0.0114333 0.000512979 
112 0.140945 0.0100032 0 
113 0.143764 0.00977513 0.000904015 
114 0.143183 0.00855211 0 
115 0.138769 0.0074224 0 
116 0.137967 0.00808831 0.000577194 
117 0.134463 0.00723273 0.000274142 
118 0.131077 0.00855378 0 
119 0.133746 0.00646664 0.000449952 
120 0.130535 0.00620159 0.000140577 
121 0.126979 0.00456711 0 
122 0.123094 0.00542513 0 
123 0.123719 0.00401273 0 
124 0.11974 0.00396836 0 
125 0.120053 0.00289951 0 
126 0.116691 0.00400176 0.000547132 
127 0.108736 0.00255747 0 
128 0.111678 0.00318031 2.66154e-05 
129 0.106044 0.00504177 0 
130 0.105933 0.00265604 0 
131 0.104806 0.00287968 1.16578e-05 
132 0.100968 0.000560015 0 
133 0.0964985 0.00278075 0.000273018 
134 0.0922386 0.00238801 0 
135 0.090982 0.00224922 0 
136 0.0873554 0.0028888 0 
137 0.0871576 0 0.000238011 
138 0.0843896 0.00255289 0.000139822 
139 0.0804549 0.00237314 0.000429552 
140 0.0798008 0.00220612 0.000484817 
141 0.0763998 0.00192371 0.000342278 
142 0.0745369 0.00169219 0 
143 0.0713719 0.0030411 0.000553579 
144 0.0706211 0.0021048 0.000352367 
145 0.0674464 0.000341717 0 
146 0.0661383 0.00287309 0.000184511 
147 0.0626952 0.00307547 0 
148 0.0619533 0.000559351 0 
149 0.0589905 0.00411705 0 
150 0.0566405 0.00174711 0 
151 0.055226 0.00122661 0.000220499 
152 0.0539684 0.00141033 0 
153 0.0523264 0.001891 0 
154 0.0500791 0.00110882 0.000428055 
155 0.0477572 0.00196468 0 
156 0.0445578 0.00183388 0.000422367 
157 0.0447628 0.00150679 0.000733096 
158 0.0427826 0.00175839 0.00144967 
159 0.0411626 0.00120811 0.000279232 
160 0.0394379 0.0013439 0 
161 0.0387727 0.000851612 0.000180286 
162 0.0369785 0.00117523 0 
163 0.0342376 0.00247435 0 
164 0.0338664 0.000901611 0.000575838 
165 0.0326583 0.00234046 0.0004231 
166 0.0313475 0.00106513 0 
167 0.0304271 0.00161097 0 
168 0.0289516 0.00127536 0.000140951 
169 0.0276037 0.00155363 0.000461272 
170 0.0268336 0.000839169 0.000181509 
171 0.0258189 0.00187588 0.00028487 
172 0.0247816 0.00151737 0.000330542 
173 0.0254313 0.00098984 9.29761e-05 
174 0.0224637 0.000969937 0.000233248 
175 0.0216441 0.000872578 0.000729237 
176 0.0203665 0.00140144 0.00051843 
177 0.0196002 0 0.00100393 
178 0.0189577 0.000901325 0.000562876 
179 0.0183997 0.000861775 0.000504915 
180 0.0174667 0.00169089 0.000404492 
181 0.0167643 0.000864228 0.000754803 
182 0.0164842 0.000837072 0 
183 0.0159429 0 0.000435474 
184 0.0148583 0.00119014 0.000641457 
185 0.0142717 0.00147353 0.00020018 
186 0.0135192 0.0014781 0.000492888 
187 0.0131588 0.000796586 0.00045064 
188 0.0124108 0.000854807 0.000623612 
189 0.0118434 0.00105098 0.00041153 
190 0.0116036 0.000943348 0.00089475 
191 0.0113398 0.000765409 0.000269831 
192 0.0101899 0.000764942 0.000873533 
193 0.0104164 0.000655051 0.000693128 
194 0.0098199 0.000885959 0.000659447 
195 0.00934631 0.000585781 0.000718826 
196 0.00884528 0.000641569 0.000651201 
197 0.00849293 0.00243326 0.000323433 
198 0.00825457 0.000559436 0.000816869 
199 0.00826426 0.000557065 0.000100084 
200 0.00754046 0.000540996 0.000617542 
201 0.00728128 0.000645178 0.000596887 
