# Max value = 2.00e-01, Min value = -5.84e-03
x f1 f2 f3 
93 0.125508 0.0549886 0.00369747 
94 0.128338 0.0533926 0.00314357 
95 0.130948 0.051876 0.00263851 
96 0.133335 0.0504254 0.00218274 
97 0.135494 0.0490292 0.00177609 
98 0.137422 0.0476773 0.00141777 
99 0.139117 0.0463613 0.00110634 
100 0.14058 0.0450745 0.000839767 
101 0.14181 0.0438119 0.00061549 
102 0.142812 0.0425698 0.000430489 
103 0.143586 0.0413459 0.000281379 
104 0.144138 0.0401391 0.000164507 
105 0.144473 0.0389492 7.60531e-05 
106 0.144594 0.037777 1.21386e-05 
107 0.14451 0.0366235 -3.10817e-05 
108 0.144226 0.0354905 -5.73272e-05 
109 0.143749 0.03438 -7.01116e-05 
110 0.143087 0.0332938 -7.26759e-05 
111 0.142248 0.0322341 -6.79352e-05 
112 0.141239 0.0312026 -5.844e-05 
113 0.14007 0.0302009 -4.63526e-05 
114 0.138749 0.0292304 -3.3438e-05 
115 0.137285 0.0282919 -2.10683e-05 
116 0.135686 0.0273861 -1.02393e-05 
117 0.133961 0.0265131 -1.59757e-06 
118 0.13212 0.0256728 4.52372e-06 
119 0.130172 0.0248646 8.06283e-06 
120 0.128125 0.0240879 9.1829e-06 
121 0.125988 0.0233416 8.2233e-06 
122 0.123772 0.0226244 5.65082e-06 
123 0.121483 0.0219349 2.01253e-06 
124 0.119132 0.0212717 -2.10815e-06 
125 0.116727 0.0206333 -6.13069e-06 
126 0.114275 0.020018 -9.51111e-06 
127 0.111787 0.0194245 -1.17693e-05 
128 0.109268 0.0188512 -1.25095e-05 
129 0.106727 0.0182968 -1.14341e-05 
130 0.104172 0.0177601 -8.35063e-06 
131 0.101609 0.0172399 -3.17244e-06 
132 0.099045 0.0167351 4.08582e-06 
133 0.0964858 0.0162449 1.33178e-05 
134 0.0939375 0.0157683 2.43389e-05 
135 0.0914051 0.0153046 3.69023e-05 
136 0.0888937 0.0148532 5.07168e-05 
137 0.0864074 0.0144133 6.5466e-05 
138 0.0839501 0.0139845 8.0826e-05 
139 0.0815251 0.013566 9.6484e-05 
140 0.0791354 0.0131574 0.000112153 
141 0.0767832 0.0127581 0.000127586 
142 0.0744706 0.0123675 0.000142585 
143 0.0721989 0.0119852 0.00015701 
144 0.0699694 0.0116106 0.000170784 
145 0.0677827 0.0112431 0.000183889 
146 0.0656393 0.0108824 0.000196371 
147 0.0635392 0.010528 0.000208329 
148 0.0614825 0.0101794 0.00021991 
149 0.0594688 0.00983633 0.000231299 
150 0.0574976 0.00949855 0.000242711 
151 0.0555684 0.00916586 0.000254375 
152 0.0536807 0.00883819 0.000266524 
153 0.0518337 0.00851556 0.000279384 
154 0.050027 0.00819811 0.000293162 
155 0.0482601 0.00788606 0.000308034 
156 0.0465324 0.00757977 0.000324141 
157 0.0448437 0.00727965 0.000341575 
158 0.0431938 0.00698622 0.000360383 
159 0.0415826 0.00670007 0.000380555 
160 0.0400103 0.00642181 0.000402028 
161 0.0384769 0.00615211 0.000424688 
162 0.0369829 0.00589164 0.000448369 
163 0.0355286 0.00564103 0.000472861 
164 0.0341147 0.00540091 0.000497915 
165 0.0327416 0.00517182 0.00052325 
166 0.03141 0.00495423 0.000548561 
167 0.0301206 0.00474851 0.000573529 
168 0.0288738 0.00455493 0.000597828 
169 0.0276703 0.00437362 0.000621136 
170 0.0265104 0.00420458 0.000643143 
171 0.0253944 0.00404766 0.000663555 
172 0.0243225 0.0039026 0.000682108 
173 0.0232946 0.00376899 0.000698566 
174 0.0223104 0.00364628 0.000712732 
175 0.0213697 0.00353382 0.00072445 
176 0.0204715 0.00343087 0.000733602 
177 0.0196151 0.00333656 0.000740116 
178 0.0187994 0.00325 0.000743964 
179 0.0180229 0.00317023 0.000745154 
180 0.0172842 0.00309624 0.000743738 
181 0.0165814 0.00302705 0.000739799 
182 0.0159128 0.00296166 0.000733454 
183 0.0152763 0.00289911 0.000724843 
184 0.0146697 0.0028385 0.000714131 
185 0.0140908 0.00277897 0.000701498 
186 0.0135374 0.00271974 0.000687135 
187 0.0130072 0.00266012 0.00067124 
188 0.0124979 0.00259951 0.000654013 
189 0.0120074 0.00253742 0.000635652 
190 0.0115337 0.00247344 0.000616349 
191 0.0110747 0.00240727 0.000596287 
192 0.0106286 0.00233873 0.000575637 
193 0.0101938 0.00226772 0.000554559 
194 0.00976894 0.00219422 0.000533198 
195 0.00935266 0.00211833 0.000511683 
196 0.00894397 0.00204019 0.00049013 
197 0.00854206 0.00196003 0.000468637 
198 0.00814633 0.00187812 0.000447292 
199 0.0077564 0.0017948 0.000426169 
200 0.00737209 0.00171042 0.00040533 
201 0.0069934 0.00162538 0.000384826 
